日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20241031,9331,キャスター,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9332,ＮＩＳＳＯホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,9336,大栄環境,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
20241031,9337,トリドリ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9338,ＩＮＦＯＲＩＣＨ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9339,コーチ・エィ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9340,アソインターナショナル,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9341,ＧＥＮＯＶＡ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,9342,スマサポ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9343,アイビス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9344,アクシスコンサルティング,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9345,ビズメイツ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9346,ココルポート,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9347,日本管財ホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,9348,ｉｓｐａｃｅ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9376,ユーラシア旅行社,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9439,エム・エイチ・グループ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9552,Ｍ＆Ａ総研ホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
20241031,9553,マイクロアド,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9554,ＡＶｉＣ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9556,ＩＮＴＬＯＯＰ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9557,エアークローゼット,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9558,ジャパニアス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9560,プログリット,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9561,グラッドキューブ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9562,ビジネスコーチ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9563,Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9564,ＦＣＥ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9565,ＧＬＯＥ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9603,エイチ・アイ・エス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
20241031,9610,ウィルソン・ラーニング　ワールドワイド,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20241031,9612,ラックランド,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,9616,共立メンテナンス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,4,TOPIX Mid400
20241031,9619,イチネンホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,9621,建設技術研究所,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
